H,K,L,F,SIGF,DANO,SIGDANO,F(+),SIGF(+),F(-),SIGF(-),ISYM,IMEAN,SIGIMEAN,I(+),SIGI(+),I(-),SIGI(-),FreeR_flag
30,8,0,262.3154,26.63138,0,0,262.3154,26.63138,262.3154,26.63138,0,2.17562,0.4311761,2.17562,0.4311761,2.17562,0.4311761,10
30,8,1,268.0217,17.18478,-18.78467,34.87785,257.5169,26.02358,276.3016,23.22149,0,2.25733,0.2867613,2.096545,0.4136883,2.406046,0.3978583,0
30,8,2,100.3475,29.52238,57.27895,47.99109,139.148,34.78912,81.86903,33.05846,0,0.3198514,0.1978146,0.6298239,0.3021755,0.08739537,0.2616785,1
30,8,3,154.649,30.10485,16.61113,57.24293,163.1194,40.11687,146.5083,40.83368,0,0.7743478,0.2809135,0.865973,0.4067321,0.6907778,0.3884421,11
30,8,4,228.7893,26.59054,32.31779,54.47711,244.4362,37.64475,212.1184,39.37802,0,1.660279,0.3736693,1.91365,0.557447,1.453534,0.5035499,5
30,8,5,266.253,30.12894,-22.84442,68.26723,248.818,58.17567,271.6624,35.72123,0,2.246977,0.4932514,2.015869,0.8897809,2.349505,0.5926489,8
30,8,6,254.4655,38.75209,0.7993469,81.33969,253.3566,47.4643,252.5573,66.05517,0,2.072921,0.5977079,2.074595,0.7250046,2.069368,1.05606,2
30,8,7,280.0799,46.56855,53.48723,91.57299,305.6493,61.78096,252.1621,67.59235,0,2.520899,0.7876835,3.029751,1.141249,2.057976,1.088526,3
30,8,8,225.2295,49.77287,149.8891,84.12788,314.3074,56.30531,164.4183,62.50769,0,1.650282,0.6829629,3.185939,1.066975,0.5843713,0.8889299,4
30,8,9,315.4628,57.08799,84.13943,109.8297,362.38,77.50189,278.2406,77.82049,0,3.211067,1.085686,4.26779,1.704621,2.489839,1.408262,14
30,9,0,176.7654,33.41381,0,0,176.7654,33.41381,176.7654,33.41381,0,1.01029,0.3561338,1.01029,0.3561338,1.01029,0.3561338,5
30,9,1,149.0543,22.40785,-82.49825,44.03104,103.1327,36.41969,185.6309,24.74548,0,0.7108328,0.2025795,0.2882812,0.2930585,1.097518,0.2803454,9
30,9,2,187.0889,22.64996,44.08983,46.34838,209.7242,31.20726,165.6344,34.26777,0,1.111456,0.259823,1.406723,0.3971607,0.890541,0.3435356,14
30,9,3,224.3802,23.57411,-65.14894,49.08401,191.1377,38.217,256.2867,30.80099,0,1.59299,0.3261213,1.184237,0.4412195,2.085214,0.4841784,11
30,9,4,238.7617,26.60551,-53.12695,57.88136,205.0935,47.95826,258.2204,32.40766,0,1.806211,0.3908304,1.369629,0.6046236,2.119559,0.5122311,12
30,9,5,204.358,42.33225,104.9692,73.94078,253.0531,44.79181,148.0839,58.82969,0,1.35569,0.5236486,2.063987,0.6834715,0.3489749,0.8148274,12
30,9,6,301.4948,32.39465,54.52176,70.53424,320.7563,39.7506,266.2346,58.26637,0,2.877552,0.6017127,3.269193,0.7809345,2.305331,0.9439581,15
30,9,7,290.7832,40.67769,91.68683,83.698,329.4767,49.33429,237.7899,67.61275,0,2.697773,0.7200667,3.472682,0.9860612,1.81243,1.053985,3
30,9,8,119.3857,49.66811,165.356,76.76796,258.9611,62.15476,93.60501,45.05669,0,0.08871414,0.6134622,2.183403,0.9946137,-1.197434,0.7793638,10
30,9,9,177.989,73.67146,0,73.67146,177.989,73.67146,,,1,0.2401111,1.339837,0.2401111,1.339837,0,0,12
30,10,0,122.4149,37.5136,0,0,122.4149,37.5136,122.4149,37.5136,0,0.4685699,0.3145952,0.4685699,0.3145952,0.4685699,0.3145952,9
30,10,1,252.9715,17.70463,-7.809097,35.81193,248.3091,25.99922,256.1182,24.62793,0,2.012516,0.2785561,1.950702,0.3980767,2.071825,0.3899255,2
30,10,2,249.8745,20.52322,-69.53764,44.38593,209.9714,36.39544,279.509,25.40637,0,1.967158,0.3181374,1.419621,0.4609753,2.465122,0.4396129,0
30,10,3,199.1019,27.65061,32.54858,57.15192,211.5811,35.0304,179.0326,45.15765,0,1.264435,0.3352712,1.438374,0.4476675,1.042254,0.505955,14
30,10,4,146.4912,36.35143,9.366562,65.38352,155.0508,48.92749,145.6843,43.37172,0,0.6982321,0.3317179,0.7399806,0.5308302,0.6714838,0.4248972,19
30,10,5,126.956,40.84727,34.27975,69.92238,157.1924,53.39815,122.9126,45.14175,0,0.4895346,0.3686053,0.7114515,0.6274052,0.3725616,0.4555076,1
30,10,6,211.967,38.61119,103.7505,71.3454,261.7799,43.61557,158.0294,56.46103,0,1.450193,0.4933776,2.202472,0.6894812,0.6607514,0.7063056,1
30,10,7,241.0621,42.67759,-42.49626,84.10226,223.809,55.53488,266.3053,63.15907,0,1.873032,0.6203517,1.629793,0.7742368,2.309213,1.036789,11
30,10,8,304.6483,48.9364,-24.86621,98.82066,293.0528,63.80958,317.919,75.45767,0,2.977905,0.9015193,2.792754,1.137216,3.291062,1.478976,5
30,11,0,205.4581,30.84232,0,0,205.4581,30.84232,205.4581,30.84232,0,1.350525,0.3843703,1.350525,0.3843703,1.350525,0.3843703,17
30,11,1,150.0869,22.19266,-14.7323,44.77099,141.4375,32.8698,156.1698,30.39766,0,0.7202536,0.2021881,0.6513382,0.2854427,0.7896485,0.2864341,7
30,11,2,212.7989,21.94518,63.15608,45.57533,244.4565,28.86847,181.3004,35.26645,0,1.432235,0.2880923,1.89625,0.4331748,1.064203,0.3857796,16
30,11,3,236.1223,25.86003,-37.68102,53.97868,221.6061,34.20804,259.2871,41.75534,0,1.765732,0.3759295,1.573022,0.459197,2.157373,0.6546233,13
30,11,4,146.9558,36.81052,-44.82219,63.5465,126.3707,48.07341,171.1929,41.55845,0,0.702438,0.3378572,0.3441518,0.5259981,0.9540737,0.4408138,10
30,11,5,203.9939,38.36306,-44.12537,74.18523,177.4411,59.49302,221.5665,44.31736,0,1.345187,0.4718351,0.9208959,0.778703,1.591336,0.5931136,2
30,11,6,187.9217,41.72505,66.05423,74.19275,222.1665,48.67119,156.1123,55.99714,0,1.148956,0.4779784,1.605363,0.6580714,0.6393028,0.6953993,1
30,11,7,226.3841,48.56952,-49.63359,91.38635,209.2674,59.87001,258.901,69.04381,0,1.665761,0.6675751,1.401792,0.8237966,2.170684,1.139349,11
30,11,8,219.4646,62.5287,113.4993,99.52323,286.2998,67.09643,172.8005,73.50471,0,1.54316,0.9004976,2.668985,1.181346,-0.01824495,1.391232,12
30,12,0,393.7252,22.68815,0,0,393.7252,22.68815,393.7252,22.68815,0,4.867447,0.5567376,4.867447,0.5567376,4.867447,0.5567376,8
30,12,1,157.9225,22.10393,33.51274,44.98247,172.9803,28.92113,139.4675,34.45273,0,0.7957262,0.2124948,0.961854,0.3020667,0.6329728,0.2989831,0
30,12,2,255.9373,20.13447,39.44975,40.96041,275.5626,27.67827,236.1128,30.19385,0,2.062645,0.3199293,2.400328,0.4709229,1.773202,0.4359904,2
30,12,3,261.2003,26.24906,-63.49977,56.84048,222.9714,46.68633,286.4712,32.42264,0,2.156666,0.4233212,1.614611,0.6306465,2.601199,0.5711053,13
30,12,4,141.2318,36.63147,-12.25966,64.67957,138.2831,48.95167,150.5428,42.27506,0,0.6475383,0.3265525,0.515755,0.5297506,0.7283026,0.4147161,16
30,12,5,273.2862,27.47512,22.52695,57.10674,285.7963,43.96124,263.2694,36.44982,0,2.36089,0.4635897,2.615913,0.7611737,2.210511,0.5845028,11
30,12,6,245.2735,33.55229,3.211868,68.43685,244.7944,46.56858,241.5825,50.14947,0,1.917816,0.5015724,1.938093,0.6874309,1.894733,0.733466,0
30,12,7,215.5544,45.13152,-39.14746,83.6646,197.0804,60.94905,236.2279,57.31473,0,1.508977,0.5893626,1.208939,0.8282834,1.816671,0.8387849,11
30,12,8,,,,,,,,,,,,,,,,1
30,13,0,244.6428,21.26267,0,0,244.6428,21.26267,244.6428,21.26267,0,1.887178,0.3223372,1.887178,0.3223372,1.887178,0.3223372,2
30,13,1,107.3118,23.85653,-42.78443,43.606,92.47274,29.44235,135.2572,32.16569,0,0.3746746,0.1560835,0.2616462,0.1918882,0.5956882,0.2683266,13
30,13,2,131.3321,29.97974,108.1008,48.9017,199.7572,33.07558,91.65633,36.0192,0,0.5614873,0.2410078,1.282107,0.3990637,0.1477458,0.3023804,17
30,13,3,270.151,22.88028,31.64885,47.41098,283.3894,30.05579,251.7406,36.66675,0,2.300333,0.3832387,2.541603,0.5249681,2.02504,0.5607636,2
30,13,4,234.5574,26.32992,-9.722305,54.7403,227.4778,42.01322,237.2001,35.09117,0,1.74346,0.3798689,1.671201,0.5761365,1.799031,0.505248,18
30,13,5,176.3126,38.36773,90.50705,68.12868,231.8029,47.65463,141.2959,48.68834,0,1.01088,0.4113682,1.743746,0.6682938,0.5637951,0.5219761,7
30,13,6,261.5824,38.96585,149.3587,77.48768,313.3291,39.46601,163.9704,66.68414,0,2.188501,0.6184881,3.121119,0.7568005,0.3130276,1.073211,0
30,13,7,296.0569,39.35181,52.88251,83.009,330.2054,65.79041,277.3228,50.61737,0,2.791407,0.711125,3.53378,1.311966,2.482563,0.8462155,5
30,14,0,170.9337,28.54072,0,0,170.9337,28.54072,170.9337,28.54072,0,0.9391646,0.2945804,0.9391646,0.2945804,0.9391646,0.2945804,16
30,14,1,169.6968,19.29378,2.413406,40.13905,169.5796,25.69694,167.1662,30.83522,0,0.9128674,0.2012806,0.9203948,0.2641989,0.9024543,0.3107378,2
30,14,2,145.7398,28.38312,82.82454,50.68256,190.7581,32.58844,107.9336,38.81643,0,0.6877134,0.2495937,1.170906,0.3751148,0.3038355,0.3343495,8
30,14,3,230.4646,24.36416,-19.67767,49.92995,220.404,34.39936,240.0816,36.18955,0,1.680807,0.3461161,1.556704,0.4590385,1.844325,0.5269157,7
30,14,4,307.7002,22.71082,8.868774,46.02042,311.6341,33.56848,302.7653,31.48073,0,2.979151,0.4342915,3.07455,0.644421,2.89977,0.5878339,5
30,14,5,205.9184,33.60144,-79.17459,66.69059,157.029,55.34309,236.2036,37.2126,0,1.361549,0.4181281,0.6709239,0.6763978,1.78868,0.5319389,5
30,14,6,316.1226,27.36116,94.48822,56.49739,365.2729,36.30608,270.7847,43.28768,0,3.150864,0.536028,4.216821,0.81904,2.352228,0.7089403,15
30,14,7,223.3674,41.95186,-43.97285,80.58907,204.2086,55.70346,248.1815,58.23849,0,1.612729,0.5649687,1.346648,0.7316874,2.005604,0.8890892,7
30,15,0,239.9281,26.44586,0,0,239.9281,26.44586,239.9281,26.44586,0,1.82343,0.3905394,1.82343,0.3905394,1.82343,0.3905394,18
30,15,1,301.4307,15.04499,-23.10306,30.37609,290.0776,21.20402,313.1807,21.75078,0,2.843453,0.2838445,2.647395,0.3823083,3.084275,0.4237103,6
30,15,2,157.3577,26.63277,23.54533,52.42061,169.5881,37.56674,146.0428,36.56037,0,0.7964357,0.252946,0.9356648,0.3882459,0.6937523,0.3334201,4
30,15,3,294.5335,27.46743,-37.65659,56.02841,275.5132,40.42601,313.1698,38.79331,0,2.738471,0.5005118,2.426276,0.6763808,3.116329,0.744119,10
30,15,4,286.7201,23.91755,-9.295288,48.74562,280.7288,35.9676,290.0241,32.90087,0,2.590616,0.4252985,2.506808,0.6174416,2.666277,0.5866637,8
30,15,5,224.5038,32.1158,26.39311,65.30073,238.1055,48.05988,211.7124,44.20897,0,1.609456,0.4384181,1.838537,0.6915444,1.455512,0.5669019,16
30,15,6,230.168,33.07757,-83.18027,68.05952,180.3387,56.1338,263.519,38.48499,0,1.692006,0.4628263,1.00883,0.7012925,2.219168,0.6160347,17
30,16,0,247.3768,24.61073,0,0,247.3768,24.61073,247.3768,24.61073,0,1.934087,0.3759938,1.934087,0.3759938,1.934087,0.3759938,14
30,16,1,226.5004,15.56054,29.16492,31.79069,239.8384,20.72337,210.6734,24.10789,0,1.613091,0.2192563,1.813607,0.3080299,1.407159,0.312162,10
30,16,2,241.7189,20.91037,-65.80663,44.94523,204.3169,36.60345,270.1235,26.08182,0,1.842196,0.3132383,1.346287,0.4508958,2.304771,0.4354781,2
30,16,3,273.9267,22.99071,-13.08484,46.71838,266.8922,32.29002,279.977,33.76332,0,2.364817,0.3905281,2.261824,0.5284214,2.488776,0.5797161,6
30,16,4,239.5712,26.0205,22.81602,53.42675,249.4693,36.24447,226.6533,39.25247,0,1.817376,0.3838943,1.98849,0.5493683,1.654081,0.5366715,4
30,16,5,236.5318,31.21844,-2.498016,66.12119,233.2723,53.09676,235.7703,39.40488,0,1.781363,0.4508769,1.771363,0.7578228,1.786843,0.5609648,8
30,17,0,135.604,32.75545,0,0,135.604,32.75545,135.604,32.75545,0,0.598666,0.2748859,0.598666,0.2748859,0.598666,0.2748859,2
30,17,1,183.0742,19.3782,44.15851,40.57497,203.1611,25.09595,159.0026,31.88292,0,1.060659,0.2186699,1.311361,0.3123304,0.8196214,0.3062511,3
30,17,2,222.5525,21.95296,34.51552,45.09943,238.915,30.03934,204.3995,33.63921,0,1.565115,0.3018085,1.814571,0.4392641,1.342049,0.41538,15
30,17,3,204.685,27.14692,-91.71552,55.04261,160.9364,43.13693,252.6519,34.18909,0,1.334181,0.3392021,0.838286,0.4433593,2.034183,0.5267573,10
30,17,4,237.0233,26.76812,40.94447,55.35954,255.4731,35.85297,214.5286,42.18107,0,1.780611,0.3901517,2.082608,0.557502,1.490748,0.5461877,2
30,17,5,239.3392,35.40312,74.2807,74.69614,263.9253,39.48598,189.6446,63.40639,0,1.831616,0.5143399,2.22825,0.6322244,1.055305,0.884492,19
30,18,0,226.1693,23.00186,0,0,226.1693,23.00186,226.1693,23.00186,0,1.617402,0.3210784,1.617402,0.3210784,1.617402,0.3210784,13
30,18,1,176.575,18.2886,-6.541107,37.68357,172.7699,24.97925,179.311,28.21504,0,0.9862231,0.1991901,0.9535612,0.2622731,1.03074,0.3061942,17
30,18,2,130.2552,29.97289,50.81645,53.55006,161.9038,38.41486,111.0874,37.30827,0,0.5523609,0.2392813,0.8535285,0.3834146,0.3602351,0.3062367,0
30,18,3,168.3145,29.37713,9.410034,58.64954,171.4093,36.10316,161.9992,46.22045,0,0.912527,0.2982209,0.9544063,0.375095,0.8405693,0.491677,13
30,19,0,161.0143,25.20354,0,0,161.0143,25.20354,161.0143,25.20354,0,0.8309171,0.2456648,0.8309171,0.2456648,0.8309171,0.2456648,3
30,19,1,194.3659,18.19028,22.26346,37.08723,205.3733,25.93843,183.1099,26.50775,0,1.192636,0.2187158,1.341001,0.3259825,1.071165,0.2949606,14
30,19,2,202.5603,24.31347,-24.26561,50.87426,187.3166,39.91861,211.5822,31.53878,0,1.302551,0.3020906,1.140205,0.4536918,1.431856,0.4049006,8
31,0,0,123.9573,43.45181,0,0,123.9573,43.45181,123.9573,43.45181,0,0.4221534,0.4165902,0.4221534,0.4165902,0.4221534,0.4165902,14
31,0,1,191.1965,23.31812,0,0,191.1965,23.31812,191.1965,23.31812,0,1.161057,0.2732643,1.161057,0.2732643,1.161057,0.2732643,13
31,0,2,165.4006,27.43429,0,0,165.4006,27.43429,165.4006,27.43429,0,0.879071,0.2740563,0.879071,0.2740563,0.879071,0.2740563,12
31,0,3,291.3051,36.55228,0,0,291.3051,36.55228,291.3051,36.55228,0,2.697477,0.65177,2.697477,0.65177,2.697477,0.65177,9
31,0,4,200.6755,43.29501,0,0,200.6755,43.29501,200.6755,43.29501,0,1.309178,0.527824,1.309178,0.527824,1.309178,0.527824,19
31,0,5,170.6343,55.04866,0,0,170.6343,55.04866,170.6343,55.04866,0,0.8825746,0.6691245,0.8825746,0.6691245,0.8825746,0.6691245,15
31,0,6,249.9056,59.59515,0,0,249.9056,59.59515,249.9056,59.59515,0,2.033489,0.9190515,2.033489,0.9190515,2.033489,0.9190515,8
31,0,7,249.9937,55.59913,0,0,249.9937,55.59913,249.9937,55.59913,0,2.033396,0.847469,2.033396,0.847469,2.033396,0.847469,2
31,0,8,347.3015,50.72877,0,0,347.3015,50.72877,347.3015,50.72877,0,3.854626,1.070188,3.854626,1.070188,3.854626,1.070188,6
31,0,9,250.1946,63.19004,0,0,250.1946,63.19004,250.1946,63.19004,0,2.035351,0.9897874,2.035351,0.9897874,2.035351,0.9897874,7
31,1,0,196.1763,36.62506,0,0,196.1763,36.62506,196.1763,36.62506,0,1.243619,0.433164,1.243619,0.433164,1.243619,0.433164,15
31,1,1,224.0546,15.25031,-21.97141,30.81609,212.8896,22.26902,234.861,21.30075,0,1.578304,0.2125896,1.433862,0.2923352,1.740428,0.3097108,10
31,1,2,189.1131,19.8216,21.31166,40.56014,199.4238,28.40967,178.1121,28.94851,0,1.131516,0.2311307,1.269726,0.3445796,1.018471,0.3116342,13
31,1,3,247.0892,22.35872,-46.22368,47.1518,231.8634,28.55064,278.087,37.52536,0,1.926317,0.3420357,1.70793,0.4055792,2.464117,0.6364618,10
31,1,4,231.4755,26.72583,48.85983,55.43055,253.6993,35.23104,204.8395,42.79391,0,1.69919,0.3800851,2.052974,0.5443299,1.36257,0.5309622,19
31,1,5,228.2381,42.32891,48.99899,83.90728,260.5704,65.22337,211.5714,52.78583,0,1.68276,0.5824159,2.208495,1.061242,1.456169,0.6967117,16
31,1,6,246.0986,39.19381,-142.5317,74.82164,169.8273,61.12144,312.359,43.15607,0,1.942597,0.5834603,0.7509437,0.8291518,3.111449,0.8211809,10
31,1,7,184.9703,60.02897,0,60.02897,184.9703,60.02897,,,1,1.032464,0.7948033,1.032464,0.7948033,0,0,3
31,1,8,174.8674,57.88706,8.413498,98.37076,193.1988,62.73598,184.7853,75.76941,0,0.9063106,0.7377418,1.125803,0.8680556,0.3354281,1.399946,14
31,1,9,176.0024,56.5587,66.83131,91.83344,223.5272,64.98116,156.6959,64.89091,0,0.941667,0.7068622,1.592614,0.9634683,0.1828349,1.040249,6
31,2,0,183.2946,31.78282,0,0,183.2946,31.78282,183.2946,31.78282,0,1.081832,0.3514062,1.081832,0.3514062,1.081832,0.3514062,4
31,2,1,202.2473,20.35507,-29.75987,43.50703,183.5512,35.12763,213.3111,25.66927,0,1.293055,0.2541648,1.089915,0.3888579,1.44457,0.3358307,9
31,2,2,175.9021,19.07404,31.84499,39.28363,191.0658,25.96465,159.2208,29.47949,0,0.9797205,0.2066331,1.163525,0.302461,0.8188544,0.2829595,16
31,2,3,232.949,22.86293,-9.948242,46.94779,226.4288,34.91096,236.377,31.38981,0,1.714589,0.3290492,1.642156,0.4788564,1.779388,0.4529179,0
31,2,4,159.053,40.74075,-41.453,73.20644,147.7361,47.5751,189.1891,55.63985,0,0.8219475,0.4073734,0.6624759,0.499945,1.137035,0.7027425,10
31,2,5,230.2513,39.05569,-13.29565,77.28619,221.6017,58.25904,234.8973,50.78425,0,1.705388,0.5427293,1.592476,0.8187323,1.793897,0.7248792,16
31,2,6,225.9919,41.99117,107.1495,77.35184,279.6844,48.58734,172.5348,60.18784,0,1.649964,0.5720885,2.519058,0.8196725,0.824485,0.7988404,3
31,2,7,134.1387,53.57178,-29.59651,94.00178,145.392,57.42401,174.9885,74.42323,0,0.2711489,0.6789863,0.3556224,0.772165,-0.01686488,1.425793,12
31,2,8,233.9051,49.14447,-125.5747,85.37716,172.4867,66.15906,298.0614,53.96515,0,1.777072,0.6966031,0.6151089,1.001374,2.866651,0.9696817,17
31,2,9,193.5658,57.07225,46.23045,96.05318,226.8819,67.41338,180.6514,68.42258,0,1.189324,0.7385584,1.629734,1.027253,0.7180809,1.062602,9
31,3,0,381.2717,23.33566,0,0,381.2717,23.33566,381.2717,23.33566,0,4.566342,0.5541922,4.566342,0.5541922,4.566342,0.5541922,17
31,3,1,151.9026,23.21473,-26.74782,48.25281,134.1765,39.63316,160.9243,27.52356,0,0.7387928,0.2137067,0.5711518,0.3558813,0.8333368,0.2672588,2
31,3,2,112.2469,33.11946,29.07459,57.78804,136.208,44.27275,107.1334,37.14003,0,0.3998485,0.2486356,0.5591078,0.4322628,0.3211055,0.3039496,15
31,3,3,233.0202,22.72891,33.40488,47.15821,247.4852,30.144,214.0803,36.26618,0,1.715459,0.3272716,1.945249,0.4572834,1.474167,0.4685876,16
31,3,4,263.0818,25.04303,21.42484,51.23532,272.4159,34.79869,250.9911,37.60465,0,2.185646,0.4073859,2.360305,0.5797731,2.01531,0.572556,11
31,3,5,167.1297,45.72734,100.1428,77.87371,238.304,58.34382,138.1612,51.57822,0,0.9016256,0.492201,1.848431,0.8632261,0.4455193,0.5991387,9
31,3,6,216.586,51.04371,-5.081161,94.35043,218.5644,59.21402,223.6456,73.45546,0,1.527463,0.6806194,1.544068,0.8301442,1.493412,1.188784,14
31,3,7,296.8874,47.36251,-2.16745,96.57584,293.8244,75.89322,295.9919,59.72531,0,2.827343,0.8505157,2.803524,1.405517,2.841104,1.068314,12
31,3,8,296.9427,39.49699,67.10846,80.44839,329.6117,53.30954,262.5032,60.24978,0,2.808197,0.7158604,3.487088,1.06224,2.243328,0.9689394,7
31,3,9,146.038,55.99448,-66.18269,91.23045,137.3425,60.32015,203.5252,68.44323,0,0.4417535,0.7171527,-0.2768222,0.9985216,1.207324,1.030656,9
31,4,0,242.01,32.3499,0,0,242.01,32.3499,242.01,32.3499,0,1.865575,0.4777485,1.865575,0.4777485,1.865575,0.4777485,12
31,4,1,116.9175,27.73063,-31.69769,49.20892,100.356,38.83467,132.0537,30.22227,0,0.4451062,0.1998569,0.19762,0.3472509,0.5676911,0.2443916,10
31,4,2,138.8845,27.75102,50.38825,51.08911,165.9593,34.32051,115.5711,37.84441,0,0.6252297,0.2327931,0.8940215,0.3447282,0.3998983,0.3156309,13
31,4,3,204.834,24.83016,34.50038,51.15857,220.3048,33.39466,185.8044,38.75559,0,1.332349,0.3118287,1.553394,0.4460354,1.121026,0.4361166,18
31,4,4,196.1088,37.88443,-4.112091,72.35062,193.8764,50.66334,197.9885,51.65113,0,1.244734,0.4481739,1.219548,0.6215971,1.272001,0.6467801,7
31,4,5,207.0633,40.94985,-71.80515,76.31371,164.2926,62.07792,236.0978,44.38598,0,1.389127,0.5119073,0.600505,0.8733453,1.801879,0.6318237,14
31,4,6,187.8294,47.87328,-11.89662,84.75639,186.6727,59.01939,198.5694,60.83057,0,1.146598,0.5644649,1.071245,0.7721082,1.233107,0.8272936,10
31,4,7,211.9157,58.82719,-13.21713,104.5753,215.9441,65.79607,229.1612,81.2826,0,1.446291,0.8079022,1.461944,0.9695574,1.410734,1.461294,0
31,4,8,201.0564,51.89133,125.2835,85.85978,281.5555,60.7819,156.272,60.64208,0,1.312766,0.6574186,2.577196,1.039741,0.4705445,0.8485765,13
31,4,9,387.0901,43.44315,100.2457,104.154,412.9933,48.31043,312.7477,92.27222,0,4.748272,1.034362,5.410832,1.22518,3.104161,1.92998,17
31,5,0,380.797,23.76367,0,0,380.797,23.76367,380.797,23.76367,0,4.555619,0.563552,4.555619,0.563552,4.555619,0.563552,5
31,5,1,180.1908,20.83115,72.91435,42.48943,227.1113,30.48836,154.197,29.59411,0,1.029706,0.2306038,1.643202,0.4224409,0.7692883,0.2752293,13
31,5,2,369.1794,18.73035,13.40375,37.64713,375.4579,26.36871,362.0542,26.87001,0,4.276265,0.4313796,4.433329,0.6157274,4.12485,0.6045518,1
31,5,3,230.4406,23.96736,47.62793,49.67839,252.742,31.87217,205.1141,38.10652,0,1.679855,0.340627,2.03085,0.4929743,1.359179,0.4712017,5
31,5,4,172.8162,33.3057,-9.989578,63.87576,167.1556,48.0181,177.1452,42.12333,0,0.9664953,0.3471871,0.893468,0.5289254,1.02178,0.4602086,16
31,5,5,253.8555,32.29591,-38.3217,65.9476,234.4725,47.1683,272.7942,46.08945,0,2.049339,0.501521,1.782595,0.668238,2.393368,0.7588958,19
31,5,6,206.2414,48.03952,77.63742,83.49349,244.054,52.45647,166.4166,64.95754,0,1.384964,0.6085837,1.936078,0.7774315,0.5127583,0.978027,18
31,5,7,218.3672,57.97081,3.572464,101.4902,226.6266,70.74426,223.0541,72.77021,0,1.544917,0.8055539,1.590704,1.112967,1.494538,1.167434,13
31,5,8,175.5998,60.24188,-9.642029,100.2352,186.5323,71.15067,196.1743,70.60224,0,0.8765857,0.7986649,0.7400128,1.154162,1.002071,1.106322,2
31,6,0,172.9757,35.01347,0,0,172.9757,35.01347,172.9757,35.01347,0,0.9704134,0.3660643,0.9704134,0.3660643,0.9704134,0.3660643,14
31,6,1,233.0578,16.51274,6.094391,33.61016,235.9206,25.1762,229.8262,22.26661,0,1.708351,0.2393112,1.761677,0.3660135,1.668533,0.3162814,8
31,6,2,159.4581,24.61904,44.18604,48.8611,182.1675,32.84237,137.9815,36.17714,0,0.8144566,0.2377955,1.070566,0.3606854,0.6175473,0.3162633,13
31,6,3,179.9791,27.33326,20.83205,55.21008,188.1166,35.74743,167.2845,42.07463,0,1.036849,0.2982218,1.144474,0.4055068,0.9100693,0.4401142,8
31,6,4,196.0845,35.37233,12.76041,70.80206,204.0421,55.89415,191.2817,43.46004,0,1.240427,0.4181461,1.34364,0.73488,1.191012,0.5084844,2
31,6,5,248.123,29.49129,-68.13673,63.78333,205.704,53.02854,273.8408,35.44414,0,1.953929,0.4490264,1.374269,0.6870816,2.386064,0.5932416,1
31,6,6,248.8031,43.4619,-132.7482,81.48945,192.2916,61.19212,325.0397,53.815,0,1.994033,0.652176,1.131775,0.8289671,3.394618,1.056509,19
31,6,7,165.9905,57.50718,19.39191,95.58382,191.5771,68.68434,172.1852,66.47351,0,0.7716197,0.7286646,0.9638083,1.046086,0.5904818,1.015566,8
31,6,8,324.9178,50.3621,155.3712,100.5276,382.3608,53.59435,226.9897,85.04964,0,3.382108,0.9910392,4.664927,1.24737,1.18624,1.631984,9
31,7,0,101.9374,37.05326,0,0,101.9374,37.05326,101.9374,37.05326,0,0.2637655,0.3057617,0.2637655,0.3057617,0.2637655,0.3057617,11
31,7,1,181.9393,19.84957,29.4502,40.95547,195.4209,26.87046,165.9707,30.9084,0,1.048259,0.2223688,1.217635,0.3199648,0.890025,0.3092623,13
31,7,2,192.3555,21.89671,38.48654,44.97952,211.3092,30.04814,172.8227,33.47038,0,1.172958,0.2589255,1.425473,0.3862137,0.9668025,0.348965,9
